,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,Cr2O3_Liq,P2O5_Liq,H2O_Liq,Fe3Fet_Liq,NiO_Liq,CoO_Liq,CO2_Liq,SiO2_Liq_mol_frac,MgO_Liq_mol_frac,MnO_Liq_mol_frac,FeOt_Liq_mol_frac,CaO_Liq_mol_frac,Al2O3_Liq_mol_frac,Na2O_Liq_mol_frac,K2O_Liq_mol_frac,TiO2_Liq_mol_frac,P2O5_Liq_mol_frac,Cr2O3_Liq_mol_frac,Si_Liq_cat_frac,Mg_Liq_cat_frac,Mn_Liq_cat_frac,Fet_Liq_cat_frac,Ca_Liq_cat_frac,Al_Liq_cat_frac,Na_Liq_cat_frac,K_Liq_cat_frac,Ti_Liq_cat_frac,P_Liq_cat_frac,Cr_Liq_cat_frac,Mg_Number_Liq_NoFe3,Mg_Number_Liq_Fe3,SiO2_Cpx,TiO2_Cpx,Al2O3_Cpx,FeOt_Cpx,MnO_Cpx,MgO_Cpx,CaO_Cpx,Na2O_Cpx,K2O_Cpx,Cr2O3_Cpx,Si_Cpx_cat_6ox,Mg_Cpx_cat_6ox,Fet_Cpx_cat_6ox,Ca_Cpx_cat_6ox,Al_Cpx_cat_6ox,Na_Cpx_cat_6ox,K_Cpx_cat_6ox,Mn_Cpx_cat_6ox,Ti_Cpx_cat_6ox,Cr_Cpx_cat_6ox,oxy_renorm_factor,Al_IV_cat_6ox,Al_VI_cat_6ox,En_Simple_MgFeCa_Cpx,Fs_Simple_MgFeCa_Cpx,Wo_Simple_MgFeCa_Cpx,Cation_Sum_Cpx,Ca_CaMgFe,Lindley_Fe3_Cpx,Lindley_Fe2_Cpx,Lindley_Fe3_Cpx_prop,CrCaTs,a_cpx_En,Mgno_Cpx,Jd,"Jd_from 0=Na, 1=Al",CaTs,CaTi,DiHd_1996,EnFs,DiHd_2003,Di_Cpx,FeIII_Wang21,FeII_Wang21,Kd_Fe_Mg_Fe2,Kd_Fe_Mg_Fe2_Lind,Kd_Fe_Mg_Fet,lnK_Jd_liq,lnK_Jd_DiHd_liq_1996,lnK_Jd_DiHd_liq_2003,Kd_Fe_Mg_IdealWB,Mgno_Liq_noFe3,Mgno_Liq_Fe2,DeltaFeMg_WB,Sample_ID_Liq,Sample_ID_Cpx,P_kbar,T_K
0,74.20934281281741,0.3906282048454419,11.708830037546706,3.8155837338807896,0.07795870583881254,0.1858321870230538,1.0991676717881744,2.4297074341386486,6.0829492121209645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035639511281325,0.002999793388280039,0.0007150091638468728,0.03455244964044493,0.012752606023852815,0.07471405048887635,0.025505449641606066,0.04201502199973307,0.0031816685252275736,0.0,0.0,0.7035017201454586,0.0026262499777064702,0.0006259740447289346,0.030249873358761895,0.01116461267522346,0.13082085866138599,0.04465886671686224,0.07356636695129291,0.002785477468579663,0.0,0.0,0.07988074597032102,0.07988074597032102,51.18238678810422,0.4824122200499102,2.7497297855769083,20.859758714415143,0.643944812677825,8.536987586031506,14.493526775070336,0.45429799882377253,0.5969553192503935,0.0,1.981013565347771,0.4925837837707692,0.6751996206424692,0.6010548812062158,0.12543358886397143,0.03409218811624431,0.0294759140782253,0.02111060554975008,0.014044771871031255,0.0,0.0,0.018986434652229045,0.10644715421174239,0.2784786985760343,0.3817192482386888,0.3398020531852769,3.974008919446447,0.3398020531852769,0.0,0.6751996206424692,0.0,0.0,0.30368360495961194,0.4218027657583675,0.03409218811624431,0,0.07235496609549807,0.0,0.5286999151107177,0.3195417446512604,0.5286999151107177,0.21905149027761456,-0.08145807518533155,0.7566576958278007,0.11900482775418393,0.11900482775418393,0.11900482775418393,2.4673116976487357,-5.508738645067329,-5.508738645067329,0.18745531443105634,0.07988074597032102,0.07988074597032102,0.06845048667687241,0,0,2.04,1248.15
1,74.57255100965985,0.39216562528519233,12.358204351711453,3.0399743843532936,0.009266673565340083,0.10816735325360606,0.9923091023713991,2.2804778189380204,6.24688368086184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095143748476731,0.0017504524336627383,8.520293529202313e-05,0.027597610655145117,0.011541590906960044,0.07905472953042851,0.023998746561747986,0.043255120814964715,0.003202171314125905,0.0,0.0,0.706192361316862,0.0015270342021211733,7.43280958739291e-05,0.024075201677459555,0.01006848499444255,0.13792922733673343,0.04187135406032735,0.07546854473860092,0.002793463577579104,0.0,0.0,0.05964269065066521,0.05964269065066521,50.33720847272208,0.5071504447227816,3.723661471628114,19.603673521158026,0.668471453712365,7.9986682098520765,16.337319455234415,0.37803418261379673,0.4458127883563491,0.0,1.947777628608694,0.46139881401875166,0.634371555053787,0.6773360386252154,0.16981550950241656,0.02836145157338477,0.02200702357927935,0.021908782249409644,0.014761025502747152,0.0,0.0,0.05222237139130592,0.11759313811111063,0.26022060041948836,0.357774103291111,0.38200529628940066,3.977737828713685,0.38200529628940066,0.0,0.634371555053787,0.0,0.0,0.24231793364213092,0.4210643981610665,0.02836145157338477,0,0.08923168653772587,0.0,0.5881043520874896,0.25383300849252455,0.5881043520874896,0.24278045291575034,-0.06653136615191425,0.7009029212057012,0.0872059380006588,0.0872059380006588,0.0872059380006588,2.287178760098697,-6.1411262101599275,-6.1411262101599275,0.18731797805795836,0.05964269065066521,0.05964269065066521,0.10011204005729955,1,1,2.04,1223.15
2,75.5400431727552,0.25382136008599177,12.32850965492749,2.138324591929355,0.0,0.216253357551223,0.9910425506216206,2.3947567247546764,6.137248587374446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.817490664227203,0.003488807261613052,0.0,0.01935241629258015,0.011491348895285499,0.07862181624672895,0.02512372992837404,0.04236506064819794,0.0020661565000174246,0.0,0.0,0.7132737969270342,0.003044040636953054,0.0,0.016885295518047468,0.010026387354651847,0.13719760689528337,0.04384171960158369,0.07392839817724414,0.001802754889202391,0.0,0.0,0.15273737466324663,0.15273737466324663,50.41192314816784,0.16509316983947198,1.6813995366054375,20.185803202058455,0.6885124103299132,6.406445010613133,19.891753135606173,0.3729020464062629,0.19616834037332723,0.0,1.9787589508570145,0.3748739610963417,0.6626155991777994,0.8365768143956664,0.07778349722554471,0.028379290327206808,0.009823066525700114,0.022890565753119842,0.004874366799136763,0.0,0.0,0.021241049142985524,0.05654244808255919,0.20003238207739085,0.35357104109748827,0.44639657682512085,3.99657611215753,0.44639657682512085,0.0,0.6626155991777994,0.0,0.0,0.11795890636585374,0.3613202267994597,0.028379290327206808,0,0.028163157755352382,0.0,0.8084136566403141,0.11453795181691356,0.8084136566403141,0.2857967838425343,-0.016670842210640385,0.6792864413884399,0.3186531093138837,0.3186531093138837,0.3186531093138837,2.2271866560068583,-6.754009174572,-6.754009174572,0.17620556218469952,0.15273737466324663,0.15273737466324663,0.14244754712918417,2,2,2.04,1223.15
3,74.33487894578502,0.45327049749672244,12.174027929969808,3.5412459864969095,0.07111151695756927,0.10865757842171794,0.8837233356775227,2.33028226781446,6.102801941380266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068282708245031,0.0017581544987409362,0.0006537527652884585,0.03214404726976742,0.010277273831647553,0.07786632572839391,0.024519642901434775,0.04225190448054139,0.0037006276996825707,0.0,0.0,0.7048764415177672,0.0015359918975627052,0.0005711437482948124,0.02808228525797519,0.008978624657701311,0.1360540788621726,0.04284262032114414,0.07382580198177194,0.003233011755610277,0.0,0.0,0.0518579538268511,0.0518579538268511,53.672478565455876,0.38668197657903475,4.531460669661968,18.048726329981953,0.4415936178469835,4.715099601115436,15.86056243923712,0.703249088806827,1.6401477113147984,0.0,2.0491345789948823,0.2683602869261368,0.5762638609948395,0.6487995666388078,0.20389846723811772,0.052056521726842546,0.07988409760343597,0.014279951944895876,0.011104582491619778,0.0,0.0,-0.04913457899488227,0.253033046233,0.17969467359452052,0.38586762442345746,0.434437701982022,3.903781914559578,0.43443770198202203,0.0,0.5762638609948395,0.0,0.0,0.18244180619826447,0.31772022065915806,0.052056521726842546,0,0.20097652450615744,0.0,0.44782304213265034,0.19840055289416297,0.44782304213265034,0.13992006802345064,-0.27232026848427926,0.8485841294791188,0.1174517833529924,0.1174517833529924,0.1174517833529924,2.8889650127231676,-5.239415572309281,-5.239415572309281,0.16809596104260338,0.0518579538268511,0.0518579538268511,0.05064417768961098,3,3,2.0,1198.15
4,74.73129773737503,0.3749727728819418,12.359954744229208,2.9551011605287534,0.05111440873164471,0.12307347522347004,0.8875002206535936,2.401839067968464,6.115146412407894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8107548320187509,0.001990490142584175,0.00046969451665385,0.026811145417019188,0.010316410806017558,0.07901887129496359,0.025260856291521437,0.04231773612637717,0.0030599633861123415,0.0,0.0,0.7070963068358791,0.0017359973360996771,0.0004096420335109634,0.023383224074297614,0.008997412895552205,0.1378319310755984,0.04406229228821565,0.07381445967854439,0.00266873378230203,0.0,0.0,0.06910816720988577,0.06910816720988577,47.452259106622584,0.5376165531955577,1.9519043521579638,24.462861484735495,0.5680097016540112,3.7566736611163942,21.089624564104888,0.02435477459253556,0.15669580182056972,0.0,1.9182509316738765,0.2263917205895926,0.8270119308039507,0.9134620506157306,0.09299593652376814,0.0019088850494578362,0.008080987337133968,0.019448647512152265,0.016347473075935804,0.0,0.0,0.0817490683261235,0.011246868197644644,0.11510278528845133,0.42047198746671277,0.46442522724483576,4.023898563181599,0.4644252272448358,0.039716139026065085,0.7872957917778857,0.04802365908730776,0.0,0.07260639418260842,0.21490886520044136,0.0019088850494578362,0,0.009337983148186808,0.03620554258896835,0.8679185248785755,0.09274256325748398,0.8679185248785755,0.18314689578356708,0.039716139026065085,0.7872957917778857,0.27120387954277375,0.2581796768884563,0.27120387954277375,-0.46418800513056124,-9.410647509463395,-9.410647509463395,0.14897304892728208,0.06910816720988577,0.06910816720988577,0.12223083061549167,4,4,2.0,1198.15
5,75.81394398619626,0.2417283694687249,12.409436213937537,1.733477793335935,0.02770991207151158,0.14672328818970726,1.0332896248729986,2.3506592260315564,6.243031585895782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207769354447941,0.0023680106469688026,0.00025409512245282194,0.015694602847877655,0.011985916803087056,0.07916897542999302,0.024670779391425986,0.043112194596849854,0.001968489716550793,0.0,0.0,0.7156157987796177,0.0020646119030268456,0.00022153946604450023,0.013683749224052426,0.010450234475093993,0.1380510761068017,0.043019726160174264,0.07517698473543943,0.0017162791497492163,0.0,0.0,0.13109630648089987,0.13109630648089987,49.425094892881745,0.7164753006160094,2.2455544336637474,15.399831144635613,0.44100098751136035,11.090993271002771,20.151082177286025,0.335995949085165,0.19397184331755396,0.0,1.9043278843116571,0.6370495337855376,0.49621074899708945,0.8318896580755815,0.10197053954951898,0.0251000966429249,0.009534357853625214,0.01439192555334827,0.020764664196287645,0.0,0.0,0.09567211568834288,0.0062984238611761,0.3241734997113397,0.25250528658407984,0.42332121370458053,4.041239408965571,0.42332121370458053,0.0729444600775164,0.4232662889195731,0.1470029825531737,0.0,0.12435915102417953,0.5621305409130863,0.0062984238611761,1,0.0,0.04783605784417144,0.78405360023141,0.1746033412756085,0.78405360023141,0.4352198138619962,0.0729444600775164,0.4232662889195731,0.11752392461917242,0.10024755717879971,0.11752392461917242,0.7279959083501484,-8.410099735731897,-8.410099735731897,0.21355628060983406,0.13109630648089987,0.13109630648089987,0.09603235599066164,5,5,2.0,1198.15
6,75.29031018821574,0.3179978921455886,12.208571435792583,2.946750138375335,0.08059889350280415,0.06588940588328958,0.8596962566628674,2.293643833262145,5.936541956159662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158363051144619,0.0010643588570311297,0.0007397383733953873,0.026703196275307678,0.009981185185851907,0.07795710622643108,0.024093897742066824,0.041032315717692655,0.0025918965077613735,0.0,0.0,0.7137155193012812,0.000931129724929699,0.0006471430040624396,0.023360673553209123,0.00873180897136355,0.13639794209897588,0.042155978181330295,0.07179234446174441,0.002267460703103361,0.0,0.0,0.038329793900698426,0.038329793900698426,48.31145663305012,0.5095362192751757,4.9072917456529295,26.185691879746663,0.6772531537967283,5.1290851694729245,13.280467412430013,0.41585019814743135,0.5833675884280305,0.0,1.9172711777552875,0.30344631493835955,0.8690673993845184,0.5647027573649961,0.22952616744792825,0.03199760417783378,0.029534814557502603,0.022765100644156624,0.015210305808916677,0.0,0.0,0.08272882224471245,0.1467973452032158,0.17467386470468593,0.5002643099165042,0.32506182537881,3.9835216420794994,0.32506182537881,0.0,0.8690673993845184,0.0,0.0,0.3193710932950305,0.25879339234130366,0.03199760417783378,0,0.11479974102538201,0.0,0.44990301633961405,0.3613053489916319,0.44990301633961405,0.11421721081174994,-0.062491530398502915,0.9315589297830213,0.11415538988169716,0.11415538988169716,0.11415538988169716,2.3910048027677693,-5.943212631896694,-5.943212631896694,0.15713557097548247,0.038329793900698426,0.038329793900698426,0.04298018109378532,6,6,2.0,1173.15
7,76.93623756119933,0.40958142865333913,12.251975378798404,1.6240134817561975,0.0,0.011592568656273958,0.6889589336892903,2.333539875964683,5.744100771282491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8317068632131026,0.00018682180487330976,0.0,0.01468199140407302,0.007980053693845553,0.07804990454762048,0.024455227628897378,0.03960864051665477,0.0033304971909327544,0.0,0.0,0.7282171733660896,0.00016357547675199886,0.0,0.012855104066779623,0.006987091728198067,0.1366762338634165,0.04282450350148653,0.0693602361930287,0.0029160818042490134,0.0,0.0,0.012564260506263553,0.012564260506263553,49.22236687644863,0.5571520849206969,4.6626990078853225,27.5570300954118,0.7331369502222809,4.025353819571517,12.229248284647522,0.40096551696554106,0.6120473639267023,0.0,1.9548778690250663,0.23832507721427973,0.9152622315272371,0.5203913099133491,0.21824858341774253,0.030875308044590044,0.031009924527799455,0.024661947705952418,0.016644102088120016,0.0,0.0,0.04512213097493367,0.17312645244280886,0.14237044282309116,0.5467586152699493,0.3108709419069595,3.950296353464137,0.3108709419069595,0.0,0.9152622315272371,0.0,0.0,0.3592142244232304,0.2065892706552346,0.030875308044590044,0,0.14225114439821882,0.0,0.3781401655151303,0.3877235716131932,0.3781401655151303,0.07648660387525723,-0.13041721759952518,1.0456794491267623,0.04886730594992714,0.04886730594992714,0.04886730594992714,2.297298648510525,-6.669583864034779,-6.669583864034779,0.14742560434187363,0.012564260506263553,0.012564260506263553,0.09855829839194649,7,7,2.0,1148.15
8,76.85396635590443,0.23416686407045526,12.19756657916,1.6901144509308266,0.161113941466802,0.0609247583290878,0.8369853034231439,2.242757173870012,5.722404572845243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.830137578599616,0.0009810387201811199,0.0014740154556342395,0.015267077039791351,0.009686675618688478,0.0776397100785871,0.02348460090754555,0.039426742089907506,0.0019025614900486094,0.0,0.0,0.7278390356667979,0.0008601445043036703,0.0012923713074121962,0.01338570246252142,0.008492978540998874,0.13614420830912313,0.04118114808488075,0.06913630386570506,0.0016681072582568264,0.0,0.0,0.06037671949709912,0.06037671949709912,50.432036617278186,0.8755762484703484,5.419805229272672,20.223236403364616,0.5454361266049772,5.80696501471253,15.209453591761513,0.5502335364422853,0.9372572320928823,0.0,1.9494225501621143,0.3346241136226927,0.6537416146900941,0.6299212033053779,0.24691079263867025,0.04123762765937965,0.04621860353829269,0.01785782264602528,0.025457920427369916,0.0,0.0,0.0505774498378857,0.19633334280078454,0.2067767508250801,0.40397138598678656,0.3892518631881333,3.945392248690017,0.3892518631881334,0.0,0.6537416146900941,0.0,0.0,0.23537273244984627,0.3385555674608068,0.04123762765937965,0,0.1550957151414049,0.0,0.474825488163973,0.2567701200744068,0.474825488163973,0.1579053262576992,-0.15543410615825903,0.8091757208483531,0.12553913998282037,0.12553913998282037,0.12553913998282037,2.6307618713616368,-6.279586279544264,-6.279586279544264,0.17197133554771005,0.06037671949709912,0.06037671949709912,0.04643219556488967,8,8,2.0,1148.15
9,77.11701208347107,0.17037547403159856,12.163887486882025,1.602557125521998,0.1299014905259492,0.10947465832516175,0.7741187226724675,2.198327075348433,5.734345883221295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8323933814921367,0.001761572687017209,0.0011876204995086832,0.014465982572845504,0.00895280513140869,0.07737091591055689,0.02300317983217588,0.03948124633935862,0.0013832955349919723,0.0,0.0,0.7302622979962211,0.0015454353039215235,0.0010419045782944201,0.012691068803890098,0.00785433449393258,0.13575567539865022,0.04036157744395466,0.0692741348516051,0.00121357112953053,0.0,0.0,0.10855117741627383,0.10855117741627383,54.53308791723471,0.41853985376462133,3.9545005712785604,12.961211727071046,0.44747667900707905,7.390524830480917,18.67061639415337,0.5542744463967686,1.0697675806129239,0.0,2.0431129314056125,0.41277758747405924,0.4061008340915681,0.7494869489529368,0.17461471535581696,0.040262828081871524,0.051130525394185174,0.014199982713088342,0.011795017092684712,0.0,0.0,-0.043112931405612454,0.21772764676142942,0.2631896847719728,0.2589325432232,0.47787777200482723,3.903481370561823,0.4778777720048272,0.0,0.4061008340915681,0.0,0.0,0.1379561358390189,0.5040684164671865,0.040262828081871524,0,0.17746481867955788,0.0,0.5720221302733789,0.1234281456461242,0.5720221302733789,0.2834282027997709,-0.24416778427053976,0.6502686183621078,0.11980374759504804,0.11980374759504804,0.11980374759504804,2.623151891558255,-6.545609139414141,-6.545609139414141,0.2027567254628967,0.10855117741627383,0.10855117741627383,0.08295297786784865,9,9,2.0,1148.15
