,SiO2_Cpx,TiO2_Cpx,Al2O3_Cpx,FeOt_Cpx,MnO_Cpx,MgO_Cpx,CaO_Cpx,Na2O_Cpx,K2O_Cpx,Cr2O3_Cpx,Sample_ID_Cpx
0,51.18238678810422,0.4824122200499102,2.7497297855769083,20.859758714415143,0.643944812677825,8.536987586031506,14.493526775070336,0.45429799882377253,0.5969553192503935,0.0,0
1,50.33720847272208,0.5071504447227816,3.723661471628114,19.603673521158026,0.668471453712365,7.9986682098520765,16.337319455234415,0.37803418261379673,0.4458127883563491,0.0,1
2,50.41192314816784,0.16509316983947198,1.6813995366054375,20.185803202058455,0.6885124103299132,6.406445010613133,19.891753135606173,0.3729020464062629,0.19616834037332723,0.0,2
3,53.672478565455876,0.38668197657903475,4.531460669661968,18.048726329981953,0.4415936178469835,4.715099601115436,15.86056243923712,0.703249088806827,1.6401477113147984,0.0,3
4,47.452259106622584,0.5376165531955577,1.9519043521579638,24.462861484735495,0.5680097016540112,3.7566736611163942,21.089624564104888,0.02435477459253556,0.15669580182056972,0.0,4
5,49.425094892881745,0.7164753006160094,2.2455544336637474,15.399831144635613,0.44100098751136035,11.090993271002771,20.151082177286025,0.335995949085165,0.19397184331755396,0.0,5
6,48.31145663305012,0.5095362192751757,4.9072917456529295,26.185691879746663,0.6772531537967283,5.1290851694729245,13.280467412430013,0.41585019814743135,0.5833675884280305,0.0,6
7,49.22236687644863,0.5571520849206969,4.6626990078853225,27.5570300954118,0.7331369502222809,4.025353819571517,12.229248284647522,0.40096551696554106,0.6120473639267023,0.0,7
8,50.432036617278186,0.8755762484703484,5.419805229272672,20.223236403364616,0.5454361266049772,5.80696501471253,15.209453591761513,0.5502335364422853,0.9372572320928823,0.0,8
9,54.53308791723471,0.41853985376462133,3.9545005712785604,12.961211727071046,0.44747667900707905,7.390524830480917,18.67061639415337,0.5542744463967686,1.0697675806129239,0.0,9
10,56.32850055059592,0.40563273831050367,4.399179998130818,12.630893509469846,0.40126454203017514,6.95518433788303,16.537381601563613,0.8004973648601976,1.5414653571559185,0.0,10
11,58.120141944661995,0.3809710941533535,5.724197540292477,12.715225962435998,0.675587445139361,6.096827485069252,13.96343569213273,1.2585062457549334,1.0651065903598984,0.0,11
